ID_Usuario,Canal,Fecha,TiempoSesion
C00364,Cajero Virtual,2025-05-22,80
C00004,App,2025-01-28,2524
C00149,Web,2025-02-27,3132
C00061,Cajero Virtual,2025-05-30,3119
C00794,Web,2024-08-28,1869
C00117,Cajero Virtual,2025-04-10,1514
C00684,App,2024-08-09,2762
C00933,Web,2024-07-26,3108
C00846,Web,2025-04-19,3328
C00238,App,2025-01-26,286
C00138,Cajero Virtual,2024-09-23,3439
C00730,App,2025-06-11,1577
C00458,Cajero Virtual,2025-01-10,944
C00485,App,2024-10-19,228
C00082,Web,2024-10-07,1977
C00731,Cajero Virtual,2024-07-31,2219
C00849,Cajero Virtual,2025-05-03,1521
C00714,Cajero Virtual,2024-11-16,3317
C00587,App,2024-10-24,1985
C00047,Cajero Virtual,2024-07-21,3465
C00344,Web,2025-03-03,524
C00339,Web,2025-01-16,1751
C00236,Web,2024-08-10,2346
C00464,Web,2025-02-27,2505
C00663,App,2025-01-19,1461
C00376,App,2024-11-02,3418
C00123,Web,2024-12-19,478
C00972,Web,2025-04-26,1209
C00246,Cajero Virtual,2025-05-28,2320
C00254,App,2024-08-19,2509
C00566,Cajero Virtual,2024-12-30,1123
C00699,Web,2025-04-07,2482
C00915,Cajero Virtual,2024-07-20,1668
C00281,App,2025-02-05,2675
C00067,App,2024-12-02,1497
C00653,Web,2024-09-12,1293
C00533,App,2025-05-16,2844
C00534,App,2025-03-23,621
C00175,App,2025-02-19,2444
C00191,Web,2025-01-08,1432
C00285,Web,2025-06-14,2908
C00305,Cajero Virtual,2025-05-10,1921
C00875,Cajero Virtual,2024-12-05,930
C00793,Web,2024-08-06,387
C00407,Cajero Virtual,2024-07-24,2582
C00332,App,2025-01-03,3413
C00305,App,2024-07-30,1941
C00919,App,2024-07-16,214
C00773,Web,2024-11-05,2445
C00669,App,2025-06-10,2092
C00773,Cajero Virtual,2024-07-26,592
C00551,App,2024-11-17,366
C00995,App,2024-12-06,1816
C00931,App,2024-07-04,2222
C00337,Cajero Virtual,2025-01-17,273
C00030,Cajero Virtual,2024-07-12,1797
C00440,Web,2024-11-15,490
C00258,Web,2024-08-08,1947
C00783,Web,2024-07-04,3254
C00563,App,2025-05-05,1641
C00791,Web,2024-12-24,3168
C00234,Cajero Virtual,2025-06-15,602
C00026,Cajero Virtual,2024-07-20,3143
C00523,App,2024-07-29,612
C00384,Cajero Virtual,2025-04-06,3383
C00536,Web,2025-06-07,327
C00393,App,2025-04-02,1707
C00462,Web,2024-09-20,347
C00728,Web,2025-03-30,166
C00839,Cajero Virtual,2025-02-14,2928
C00138,Cajero Virtual,2024-09-21,752
C00737,Cajero Virtual,2024-08-01,1240
C00865,App,2024-11-24,2392
C00110,Cajero Virtual,2024-11-06,2109
C00475,App,2024-07-06,1965
C00328,App,2024-08-01,1210
C00206,Cajero Virtual,2024-10-11,364
C00071,Web,2024-12-03,2973
C00210,Web,2025-05-04,1024
C00185,Web,2024-09-25,1206
C00602,Cajero Virtual,2024-07-08,1755
C00759,Web,2024-11-26,2082
C00383,Cajero Virtual,2025-05-09,405
C00745,Web,2025-03-26,1581
C00891,Web,2025-02-10,2945
C00399,Web,2024-08-19,2186
C00545,Cajero Virtual,2024-07-11,1886
C00907,App,2025-01-06,2076
C00659,Cajero Virtual,2025-03-28,106
C00682,App,2025-02-05,2205
C00978,Cajero Virtual,2024-10-26,1823
C00726,Cajero Virtual,2025-06-06,3179
C00314,Cajero Virtual,2024-08-30,1257
C00228,App,2025-02-27,196
C00658,App,2024-11-30,3057
C00146,App,2024-07-16,1875
C00022,Cajero Virtual,2025-02-21,202
C00601,Cajero Virtual,2025-04-20,2157
C00886,Web,2025-01-14,543
C00692,Cajero Virtual,2025-05-06,1762
C00300,Cajero Virtual,2024-07-20,41
C00927,Web,2025-06-02,1088
C00265,Web,2024-07-18,890
C00050,Web,2024-12-11,682
C00742,Web,2025-04-21,2860
C00375,App,2024-07-21,2463
C00061,Cajero Virtual,2025-05-27,2038
C00019,Cajero Virtual,2024-12-31,2420
C00308,Cajero Virtual,2024-12-07,1675
C00823,Web,2025-02-25,2852
C00537,App,2024-12-07,364
C00207,App,2024-09-09,1260
C00325,Web,2024-08-17,2519
C00075,Web,2024-12-24,1896
C00653,Web,2024-11-08,500
C00418,App,2025-01-02,3054
C00328,Cajero Virtual,2024-09-21,2471
C00281,Cajero Virtual,2024-07-22,579
C00603,Cajero Virtual,2024-10-25,1212
C00075,Cajero Virtual,2025-02-15,2451
C00576,Cajero Virtual,2024-12-25,2542
C00594,Web,2025-04-17,1747
C00762,Web,2025-01-24,1258
C00650,Web,2025-05-23,2540
C00609,Web,2025-05-03,2973
C00612,Web,2024-07-06,946
C00785,App,2024-12-05,2579
C00241,App,2024-09-01,1336
C00005,App,2024-08-06,2989
C00215,Cajero Virtual,2025-02-10,2161
C00579,Cajero Virtual,2024-08-12,1525
C00487,App,2025-04-18,2392
C00357,Web,2024-09-29,358
C00394,Cajero Virtual,2024-06-28,126
C00155,Web,2025-03-30,1744
C00952,Cajero Virtual,2024-12-12,2130
C00391,Cajero Virtual,2024-08-03,252
C00369,Web,2025-05-25,1577
C00029,App,2024-07-25,382
C00817,Web,2025-04-15,1805
C00423,Web,2024-09-29,1988
C00966,App,2024-09-28,717
C00009,App,2025-06-15,1123
C00200,Web,2025-04-26,2500
C00445,Web,2024-12-22,2643
C00334,Web,2025-03-06,24
C00950,Web,2024-11-26,3489
C00230,App,2024-12-26,353
C00393,App,2024-11-02,2121
C00828,Web,2024-08-02,695
C00308,Web,2025-03-30,515
C00889,Cajero Virtual,2024-11-07,771
C00331,App,2024-08-31,1054
C00779,App,2025-03-28,658
C00360,Cajero Virtual,2025-06-27,1474
C00675,Web,2024-11-08,3552
C00587,App,2025-02-14,2987
C00804,App,2025-01-12,1481
C00183,App,2025-02-03,2882
C00387,Cajero Virtual,2024-09-23,1748
C00109,Cajero Virtual,2024-07-25,1051
C00339,App,2024-10-12,1380
C00200,App,2025-03-02,622
C00181,Cajero Virtual,2024-11-11,19
C00540,App,2025-04-04,2576
C00565,Cajero Virtual,2024-07-15,794
C00760,Cajero Virtual,2025-01-23,3342
C00822,App,2024-07-21,1170
C00437,App,2024-11-17,1903
C00833,Web,2025-02-26,542
C00821,App,2024-08-30,617
C00040,Web,2025-01-11,3221
C00222,App,2025-05-19,1941
C00297,Web,2024-08-14,1207
C00678,Cajero Virtual,2025-03-21,3114
C00843,Web,2025-01-21,165
C00029,Cajero Virtual,2024-07-22,2857
C00927,Web,2025-05-14,2912
C00701,Cajero Virtual,2024-09-23,3166
C00202,App,2025-03-05,1238
C00995,Web,2024-09-10,1212
C00808,Web,2025-03-25,3160
C00989,App,2024-07-24,1482
C00485,Cajero Virtual,2025-05-04,1496
C00130,Cajero Virtual,2025-01-14,1793
C00048,App,2024-11-05,1078
C00769,Web,2025-01-28,2420
C00827,Web,2025-01-05,3589
C00416,Web,2024-08-09,1951
C00600,Web,2025-04-07,365
C00770,App,2024-11-18,3109
C00571,App,2025-05-10,119
C00899,Web,2024-08-18,409
C00457,Cajero Virtual,2024-11-29,363
C00049,Cajero Virtual,2024-09-10,3441
C00728,App,2025-04-25,958
C00076,Web,2025-02-09,1177
C00546,App,2025-01-31,323
C00248,Cajero Virtual,2024-08-30,758
C00830,App,2025-04-05,3366
C00290,Cajero Virtual,2025-01-22,3552
C00535,App,2024-08-25,2992
C00531,Web,2025-04-01,3550
C00436,App,2025-05-06,448
C00828,Cajero Virtual,2025-06-13,3202
C00383,Web,2024-10-08,2752
C00096,Web,2024-11-25,2757
C00251,Web,2024-09-20,1792
C00241,Cajero Virtual,2024-07-01,3027
C00924,Cajero Virtual,2024-11-07,1684
C00858,Cajero Virtual,2025-04-06,2390
C00305,Cajero Virtual,2025-02-09,1291
C00557,App,2025-05-05,3410
C00588,Cajero Virtual,2025-03-14,475
C00619,Cajero Virtual,2024-08-14,3487
C00991,Web,2024-09-06,291
C00572,App,2024-06-30,172
C00971,Web,2024-08-11,1463
C00440,App,2024-09-11,301
C00488,Cajero Virtual,2025-01-30,2197
C00498,Cajero Virtual,2025-03-10,2708
C00132,Web,2024-11-25,3337
C00402,App,2024-10-12,3167
C00669,Cajero Virtual,2024-09-05,2746
C00376,Cajero Virtual,2025-01-04,3015
C00935,Cajero Virtual,2024-09-28,2465
C00567,App,2024-08-21,2305
C00698,Cajero Virtual,2024-11-05,1747
C00687,Cajero Virtual,2024-11-28,515
C00543,App,2025-01-23,679
C00371,App,2025-03-16,3422
C00412,App,2025-06-02,912
C00155,Cajero Virtual,2025-05-15,2253
C00245,Web,2024-08-07,690
C00542,App,2024-11-02,344
C00561,Cajero Virtual,2024-07-12,2513
C00682,App,2024-09-28,29
C00075,Web,2025-06-13,3448
C00206,Web,2024-12-09,2153
C00836,App,2024-10-21,2382
C00868,Web,2024-09-07,3141
C00897,App,2024-12-19,107
C00428,Cajero Virtual,2025-06-26,1716
C00871,Web,2024-06-28,102
C00421,Web,2024-10-14,1286
C00673,App,2024-09-01,1688
C00149,App,2025-01-22,2600
C00088,Cajero Virtual,2025-03-16,3361
C00506,App,2025-04-24,2185
C00168,Cajero Virtual,2024-08-20,490
C00189,Cajero Virtual,2024-11-14,67
C00114,Cajero Virtual,2024-10-30,3223
C00013,App,2025-02-10,278
C00881,App,2024-10-19,1864
C00994,Web,2024-09-07,2260
C00678,App,2025-04-18,1374
C00157,Web,2025-02-22,628
C00181,Cajero Virtual,2024-10-05,2696
C00320,Cajero Virtual,2025-01-05,1171
C00292,App,2024-10-21,365
C00616,Cajero Virtual,2024-09-07,678
C00623,App,2025-02-19,3300
C00773,App,2025-02-03,1716
C00660,Web,2025-02-08,3362
C00477,Cajero Virtual,2024-08-30,3402
C00651,Web,2025-03-13,2911
C00840,Cajero Virtual,2025-05-20,2443
C00924,Web,2025-01-27,555
C00433,Cajero Virtual,2025-05-23,803
C00169,Cajero Virtual,2024-07-05,1163
C00402,App,2025-04-20,424
C00158,Cajero Virtual,2024-12-25,1277
C00384,Web,2025-04-26,416
C00398,Web,2024-07-15,2993
C00056,Cajero Virtual,2024-07-19,1531
C00073,Cajero Virtual,2025-02-13,2394
C00970,App,2025-03-28,2006
C00760,Web,2024-11-05,2745
C00473,App,2025-04-24,577
C00180,Web,2024-10-31,2864
C00603,Cajero Virtual,2024-07-14,2013
C00194,Web,2024-11-20,180
C00707,Web,2025-05-30,1831
C00797,Cajero Virtual,2024-08-11,214
C00384,Web,2025-01-26,2486
C00760,Cajero Virtual,2024-12-11,3552
C00229,Web,2024-10-14,153
C00795,Cajero Virtual,2025-05-11,2920
C00836,Web,2025-04-08,941
C00675,Web,2024-07-13,1437
C00603,App,2025-02-01,1147
C00723,App,2025-05-08,2654
C00266,App,2024-12-25,1916
C00639,Web,2024-09-30,1618
C00794,Web,2024-09-22,1644
C00071,Web,2024-12-03,2800
C00091,Web,2024-12-02,1603
C00606,App,2025-05-07,1804
C00076,Cajero Virtual,2024-11-01,954
C00616,Web,2024-09-21,3315
C00445,App,2025-04-25,788
C00197,App,2025-05-18,1330
C00184,Web,2024-10-10,3208
C00077,Web,2025-02-19,1183
C00448,Cajero Virtual,2025-05-31,152
C00297,App,2024-11-15,2942
C00388,Web,2024-11-30,909
C00322,Cajero Virtual,2025-04-28,2044
C00421,Web,2025-06-26,2504
C00546,Cajero Virtual,2025-03-04,334
C00634,App,2024-08-30,463
C00306,Web,2025-04-29,1493
C00966,Web,2025-01-08,1871
C00346,Cajero Virtual,2024-09-09,1050
C00715,Web,2025-04-27,3238
C00810,Cajero Virtual,2024-12-27,3438
C00641,App,2024-10-07,806
C00802,App,2025-02-22,439
C00725,Web,2025-06-04,2145
C00650,Web,2025-01-06,394
C00261,Cajero Virtual,2024-11-15,3539
C00346,App,2024-11-05,267
C00684,Web,2024-11-18,1923
C00659,App,2024-08-12,3195
C00149,Cajero Virtual,2024-07-28,1559
C00889,Web,2024-09-10,2878
C00418,Web,2025-01-22,1222
C00029,Cajero Virtual,2024-06-30,3113
C00614,Web,2025-03-18,2169
C00463,Web,2024-11-08,2473
C00808,Web,2025-05-06,1885
C00976,Web,2024-11-04,2052
C00883,Web,2025-06-08,3327
C00766,Web,2025-04-05,643
C00786,Web,2024-10-06,3071
C00891,App,2025-04-27,3540
C00561,Web,2025-02-27,2867
C00189,Web,2025-03-14,183
C00065,Cajero Virtual,2025-02-22,3179
C00459,App,2025-05-09,2547
C00676,Web,2024-12-13,3519
C00224,Cajero Virtual,2024-11-21,3249
C00476,App,2024-08-12,2120
C00326,Web,2024-06-28,2118
C00519,Web,2025-01-26,2629
C00573,Web,2025-06-23,1800
C00192,App,2024-10-04,123
C00872,Cajero Virtual,2024-08-16,392
C00088,App,2025-01-05,3299
C00458,Cajero Virtual,2025-01-20,915
C00158,App,2024-09-19,2416
C00273,Cajero Virtual,2025-05-11,458
C00940,App,2025-02-25,2231
C00968,Cajero Virtual,2024-12-27,3299
C00332,Cajero Virtual,2024-07-03,3144
C00282,Web,2024-09-30,2560
C00657,App,2024-09-05,3080
C00163,Cajero Virtual,2025-01-10,1977
C00174,Cajero Virtual,2024-10-23,1096
C00108,App,2024-10-11,2772
C00901,Cajero Virtual,2024-08-07,1799
C00301,App,2025-04-10,46
C00331,Web,2024-10-20,3222
C00144,App,2025-03-04,593
C00058,Cajero Virtual,2025-05-25,2988
C00298,Web,2024-08-31,773
C00862,Web,2024-11-21,482
C00188,Cajero Virtual,2024-12-24,1433
C00440,App,2025-05-22,1199
C00488,Cajero Virtual,2025-06-15,1451
C00390,App,2025-04-21,655
C00020,Cajero Virtual,2024-10-11,1695
C00212,App,2025-05-16,2285
C00536,Web,2024-07-01,3039
C00603,Cajero Virtual,2024-08-24,2735
C00963,App,2024-08-12,1164
C00728,App,2024-12-19,64
C00564,Cajero Virtual,2024-12-08,2327
C00650,Web,2025-06-22,50
C00665,Cajero Virtual,2024-11-07,215
C00220,App,2024-08-12,1661
C00978,Web,2025-01-07,2084
C00874,App,2025-02-11,1675
C00173,Web,2025-02-27,2479
C00974,Web,2024-12-03,505
C00001,Web,2024-07-23,1592
C00468,App,2025-05-25,249
C00025,Cajero Virtual,2024-08-12,734
C00204,Cajero Virtual,2025-04-11,1861
C00880,App,2025-01-30,2853
C00871,App,2024-11-26,468
C00201,App,2024-08-06,2809
C00905,App,2025-05-06,510
C00938,Cajero Virtual,2024-11-17,3466
C00191,App,2025-01-19,1464
C00873,Cajero Virtual,2024-09-30,2774
C00409,Web,2024-11-09,2858
C00478,Web,2024-10-21,3230
C00304,App,2025-01-31,3166
C00951,App,2025-01-02,1814
C00744,Web,2024-11-10,1510
C00732,Web,2025-05-16,3511
C00578,App,2025-01-03,166
C00985,App,2025-04-22,1080
C00978,Cajero Virtual,2024-11-19,3527
C00536,Cajero Virtual,2025-05-13,3442
C00082,App,2024-12-19,1402
C00603,App,2024-07-07,2894
C00684,Web,2025-02-21,1419
C00952,Cajero Virtual,2025-05-22,1415
C00547,App,2025-04-04,1376
C00546,Web,2025-02-17,3154
C00998,Cajero Virtual,2024-10-10,3060
C00262,Web,2025-05-11,2594
C00177,App,2024-11-30,63
C00656,Cajero Virtual,2024-10-26,3586
C00215,Web,2025-05-31,2750
C00988,App,2025-03-10,555
C00141,App,2024-08-03,2655
C00268,App,2025-04-05,2196
C00139,Cajero Virtual,2024-09-03,1543
C00047,Cajero Virtual,2025-06-16,1750
C00060,Cajero Virtual,2025-01-24,308
C00561,Cajero Virtual,2025-06-20,3577
C00564,Web,2024-12-01,1829
C00061,App,2025-02-05,98
C00726,App,2024-11-10,1326
C00095,Cajero Virtual,2024-11-29,1066
C00632,Cajero Virtual,2024-07-25,2364
C00475,Cajero Virtual,2025-03-06,754
C00731,App,2024-11-10,3456
C00040,App,2025-02-13,3176
C00346,Cajero Virtual,2025-06-04,1783
C00327,Cajero Virtual,2024-07-16,3408
C00971,Web,2024-12-13,2638
C00437,App,2024-08-01,1660
C00829,Cajero Virtual,2024-07-30,2025
C00406,Web,2025-02-19,1056
C00744,Web,2024-12-17,2982
C00211,Web,2025-02-20,679
C00038,Cajero Virtual,2024-10-30,1306
C00468,Cajero Virtual,2024-08-18,3102
C00317,App,2025-04-20,1790
C00211,Web,2025-06-10,2729
C00083,Web,2025-03-11,2919
C00356,Web,2024-10-06,2441
C00630,App,2025-01-21,3104
C00815,App,2024-07-22,2744
C00539,Web,2025-02-14,1589
C00209,Cajero Virtual,2025-03-06,3020
C00914,Cajero Virtual,2024-11-12,2967
C00637,Web,2025-01-26,2897
C00276,Web,2024-10-22,948
C00492,Web,2025-01-30,3221
C00298,Web,2024-12-16,1100
C00809,App,2025-06-20,982
C00584,App,2025-03-26,407
C00058,Web,2024-09-02,2322
C00296,Cajero Virtual,2024-10-04,2789
C00459,Web,2024-07-11,549
C00631,Web,2024-10-02,1671
C00926,Web,2025-05-13,2109
C00396,Cajero Virtual,2024-09-12,3203
C00374,Cajero Virtual,2024-09-18,513
C00062,Cajero Virtual,2025-01-31,1084
C00446,App,2024-11-15,902
C00087,Web,2025-05-31,2428
C00838,App,2025-03-01,1863
C00611,Web,2025-05-26,2395
C00399,Cajero Virtual,2025-03-08,3514
C00124,Web,2025-01-28,1800
C00998,Web,2025-02-02,2447
C00988,Cajero Virtual,2025-04-19,7
C00519,Cajero Virtual,2024-07-27,1415
C00646,App,2025-05-02,929
C00283,Web,2024-11-05,1977
C00514,App,2024-09-14,1159
C00902,Cajero Virtual,2025-05-26,3003
C00829,App,2024-11-11,1044
C00672,Web,2025-01-05,2375
C00157,App,2024-12-03,1458
C00226,Web,2025-02-15,654
C00833,Web,2025-01-01,1398
C00655,Web,2025-01-29,2191
C00394,Cajero Virtual,2024-07-21,2442
C00266,App,2025-01-23,483
C00266,Cajero Virtual,2025-06-12,3035
C00549,Web,2025-02-21,1661
C00288,Web,2025-05-21,2539
C00292,App,2024-08-10,3393
C00320,Cajero Virtual,2025-05-06,951
C00473,App,2025-03-19,412
C00399,App,2024-07-29,354
C00073,Cajero Virtual,2024-12-25,2480
C00528,App,2025-01-31,3
C00873,App,2024-10-18,3004
C00083,Web,2024-10-26,131
C00174,Cajero Virtual,2024-11-09,1099
C00890,App,2025-05-23,1348
C00428,App,2025-01-22,3550
C00588,App,2024-08-14,1974
C00291,Web,2025-04-17,1024
C00381,Cajero Virtual,2024-07-23,160
C00563,Web,2024-08-24,2065
C00363,Cajero Virtual,2025-02-07,1419
C00186,Cajero Virtual,2024-12-05,356
C00005,Cajero Virtual,2025-04-03,1056
C00934,App,2024-09-09,2937
C00262,App,2025-01-04,2531
C00179,Web,2025-04-16,1910
C00142,Web,2025-06-27,3227
C00944,Web,2025-02-16,1648
C00268,Web,2025-02-26,2658
C00626,Cajero Virtual,2024-08-06,2821
C00470,Web,2024-11-12,857
C00692,App,2025-02-16,3587
C00882,App,2024-10-01,796
C00068,Web,2025-01-19,3010
C00107,Cajero Virtual,2025-04-22,802
C00571,Cajero Virtual,2024-06-29,342
C00786,Cajero Virtual,2024-11-30,406
C00437,Web,2024-07-28,1397
C00031,App,2024-07-06,1310
C00547,Web,2024-08-09,2608
C00772,Cajero Virtual,2024-08-18,577
C00521,App,2024-09-25,221
C00621,Cajero Virtual,2025-03-06,2195
C00655,Web,2024-11-11,3049
C00042,Cajero Virtual,2024-07-28,1204
C00187,Web,2025-06-26,1534
C00597,Web,2025-02-28,1321
C00864,Cajero Virtual,2024-12-28,1373
C00713,App,2024-10-17,491
C00880,Web,2025-03-07,2401
C00800,Web,2024-09-01,1011
C00848,Cajero Virtual,2025-03-09,2129
C00301,Web,2025-05-09,870
C00261,Cajero Virtual,2025-06-01,2753
C00490,Cajero Virtual,2024-09-15,2482
C00671,Cajero Virtual,2024-10-12,1833
C00665,Cajero Virtual,2025-04-18,1147
C00696,App,2025-05-09,3361
C00257,App,2025-04-10,740
C00829,Web,2025-01-17,3542
C00067,Cajero Virtual,2025-04-18,510
C00725,App,2025-05-12,594
C00220,Web,2025-03-23,2961
C00323,App,2025-05-23,2528
C00938,App,2025-04-12,755
C00864,App,2024-12-10,1463
C00736,Cajero Virtual,2024-09-24,2775
C00606,Cajero Virtual,2025-04-21,1198
C00059,App,2024-11-24,346
C00178,App,2025-05-31,3003
C00461,App,2025-04-25,105
C00290,Web,2025-06-27,1593
C00112,App,2025-03-05,788
C00324,App,2024-11-16,1479
C00182,Web,2025-03-13,1318
C00466,Web,2025-03-24,2843
C00224,App,2024-10-31,393
C00398,Cajero Virtual,2025-01-14,2244
C00160,Cajero Virtual,2024-09-21,2033
C00454,Web,2025-03-04,2470
C00363,App,2024-08-04,1501
C00849,Cajero Virtual,2025-01-23,881
C00776,Cajero Virtual,2024-08-18,218
C00675,Web,2024-10-20,2201
C00792,Web,2024-07-11,1806
C00003,App,2024-08-29,2085
C00593,Web,2025-05-02,690
C00804,App,2025-02-05,1372
C00691,Web,2024-11-03,712
C00360,Web,2024-07-01,3242
C00849,Cajero Virtual,2024-08-27,1995
C00953,Cajero Virtual,2024-09-14,2358
C00315,Web,2024-10-01,1661
C00606,Cajero Virtual,2025-02-21,1823
C00729,Web,2025-02-02,3426
C00022,Cajero Virtual,2024-07-27,2298
C00421,Web,2025-03-20,1403
C00971,Cajero Virtual,2024-10-07,942
C00126,Cajero Virtual,2025-02-14,2788
C00780,App,2025-04-25,3217
C00405,App,2025-03-16,2673
C00655,Web,2024-11-22,3561
C00268,Cajero Virtual,2024-10-27,92
C00854,Cajero Virtual,2025-03-06,3253
C00615,App,2025-05-15,3200
C00568,Cajero Virtual,2025-01-10,3350
C00739,Cajero Virtual,2025-04-05,1466
C00106,Web,2025-04-16,1705
C00656,Cajero Virtual,2024-07-31,3331
C00545,Cajero Virtual,2024-08-07,3420
C00629,Web,2024-07-13,2623
C00171,Web,2024-11-16,2532
C00305,Web,2025-02-24,2882
C00334,App,2025-01-11,2350
C00018,Web,2024-08-02,3284
C00748,Cajero Virtual,2024-12-26,488
C00400,Cajero Virtual,2025-02-24,484
C00168,App,2025-03-18,648
C00963,App,2025-04-29,551
C00875,Cajero Virtual,2025-02-11,1945
C00958,Cajero Virtual,2024-08-10,2511
C00858,Web,2024-11-26,1374
C00335,App,2024-08-30,303
C00868,Web,2024-11-23,418
C00155,Web,2025-04-10,2116
C00752,App,2024-10-24,2105
C00630,App,2024-07-17,1494
C00376,Web,2025-04-14,1177
C00895,App,2024-10-16,201
C00081,App,2025-04-07,2647
C00910,Web,2024-07-26,830
C00450,Cajero Virtual,2025-01-02,3111
C00923,App,2025-04-12,3584
C00310,App,2024-07-15,1272
C00856,Cajero Virtual,2024-08-16,1138
C00956,App,2025-06-20,1402
C00680,Cajero Virtual,2024-12-15,1740
C00685,Web,2025-06-06,2183
C00355,Web,2025-02-04,2911
C00324,App,2024-07-30,774
C00730,App,2024-09-04,950
C00228,Cajero Virtual,2025-06-26,1147
C00964,Web,2024-07-21,2643
C00191,Cajero Virtual,2025-03-10,2261
C00738,App,2024-07-19,787
C00973,App,2024-11-21,2550
C00680,Web,2024-08-20,3247
C00297,Cajero Virtual,2024-11-23,1299
C00189,Cajero Virtual,2024-09-12,1260
C00193,App,2024-11-26,1570
C00513,Web,2024-10-02,171
C00009,Cajero Virtual,2024-07-11,1677
C00587,App,2025-06-08,2468
C00848,App,2025-02-07,1121
C00861,Web,2024-08-14,2872
C00996,Web,2025-06-09,2069
C00143,Web,2024-10-05,2338
C00827,Cajero Virtual,2025-04-12,2670
C00487,Cajero Virtual,2025-06-02,1817
C00194,Web,2025-03-24,1106
C00522,Web,2024-11-18,2155
C00433,Cajero Virtual,2024-11-13,1803
C00139,Web,2025-01-22,1811
C00030,Web,2024-07-31,2737
C00279,Cajero Virtual,2024-11-30,2993
C00790,Cajero Virtual,2024-12-10,1954
C00947,Cajero Virtual,2025-05-14,1922
C00042,Cajero Virtual,2024-12-09,2334
C00228,App,2024-08-17,621
C00797,App,2024-11-19,1574
C00941,Cajero Virtual,2024-08-08,2831
C00480,App,2025-06-10,3403
C00417,App,2024-08-15,728
C00935,Cajero Virtual,2025-06-05,2876
C00201,App,2025-05-29,132
C00321,Web,2025-06-14,339
C00722,App,2024-11-17,221
C00690,Web,2024-07-15,782
C00368,Cajero Virtual,2024-08-18,2897
C00598,App,2025-04-19,77
C00560,App,2024-11-16,2653
C00805,Cajero Virtual,2024-07-24,592
C00718,Cajero Virtual,2025-04-20,2098
C00854,Cajero Virtual,2024-07-29,2796
C00929,Web,2024-12-18,1367
C00902,Web,2025-05-23,332
C00859,Cajero Virtual,2024-10-18,3366
C00326,Cajero Virtual,2025-03-29,1176
C00823,Cajero Virtual,2024-12-28,3167
C00940,Web,2025-06-08,2726
C00818,Cajero Virtual,2025-01-09,3044
C00310,Cajero Virtual,2024-09-10,1405
C00703,Cajero Virtual,2025-05-10,958
C00361,Web,2024-11-30,3512
C00528,App,2025-03-12,2369
C00640,App,2024-09-10,1114
C00303,App,2024-08-28,529
C00697,App,2024-07-06,868
C00642,App,2025-01-09,1937
C00677,App,2025-01-26,741
C00605,Cajero Virtual,2025-01-30,1307
C00279,App,2024-09-01,3417
C00725,App,2025-01-26,1758
C00653,App,2025-01-01,1257
C00627,Web,2025-01-03,1376
C00321,App,2024-09-01,716
C00477,Web,2024-11-06,433
C00304,App,2025-01-28,3386
C00519,App,2025-05-22,2005
C00927,App,2024-09-04,3050
C00959,Cajero Virtual,2024-08-23,2018
C00941,Web,2024-11-30,2428
C00056,Web,2025-06-06,257
C00192,Cajero Virtual,2024-12-15,2445
C00022,Web,2025-01-21,2837
C00831,Web,2024-08-25,2305
C00080,Web,2025-04-26,3021
C00284,Cajero Virtual,2025-02-13,2207
C00428,App,2024-10-28,2877
C00103,App,2025-03-26,3031
C00729,Cajero Virtual,2025-06-24,203
C00142,Web,2024-11-13,3485
C00597,Web,2025-06-16,2038
C00403,Web,2024-08-04,688
C00956,Cajero Virtual,2024-07-14,82
C00589,Web,2024-12-14,1470
C00770,Web,2024-08-24,1049
C00819,Web,2025-03-07,2978
C00740,Cajero Virtual,2025-02-27,18
C00590,Web,2025-05-12,3569
C00162,Cajero Virtual,2024-07-19,961
C00594,App,2025-03-22,1820
C00216,Cajero Virtual,2025-02-28,1796
C00478,App,2024-12-25,2935
C00563,App,2025-05-18,3188
C00915,Cajero Virtual,2024-12-26,3221
C00676,Web,2025-05-05,3398
C00251,Cajero Virtual,2024-09-18,21
C00725,App,2025-06-20,3045
C00723,Web,2025-04-27,1172
C00886,Cajero Virtual,2025-06-27,2686
C00410,Web,2025-01-30,2985
C00675,Web,2024-07-13,736
C00319,Cajero Virtual,2025-03-17,633
C00872,Web,2024-09-16,2688
C00388,Cajero Virtual,2024-06-29,446
C00085,App,2024-09-12,287
C00515,Cajero Virtual,2024-12-11,868
C00005,Web,2024-11-21,665
C00235,Cajero Virtual,2024-10-17,1349
C00413,Web,2024-08-16,2248
C00375,App,2024-12-08,2833
C00275,App,2025-04-01,1999
C00371,Web,2025-03-13,148
C00913,Web,2025-03-29,1837
C00802,Cajero Virtual,2025-06-25,2415
C00532,Web,2024-08-18,2269
C00924,Cajero Virtual,2024-09-10,228
C00841,Web,2025-01-02,306
C00707,App,2024-08-09,179
C00394,Cajero Virtual,2025-02-13,1912
C00661,Cajero Virtual,2025-04-20,1500
C00628,App,2025-03-04,3016
C00004,Web,2024-08-09,1998
C00534,Web,2025-05-03,417
C00839,App,2025-04-01,2658
C00702,Cajero Virtual,2024-12-16,2676
C00524,App,2024-08-13,2171
C00907,App,2024-07-22,2333
C00406,Web,2025-05-13,2755
C00413,Web,2024-11-19,1776
C00189,Cajero Virtual,2024-11-30,1751
C00317,App,2025-01-23,2051
C00539,App,2024-07-13,2808
C00431,Cajero Virtual,2025-05-05,262
